Sales_ID,Book_ID,Date_ID,Publisher_ID,Price,Copies_Left,Discount_Offer,Rating
S7678,B07678,D8678,P7678,807.07,67,43% off,3.8
S7679,B07679,D8679,P7679,408.98,263,33% off,2.9
S7680,B07680,D8680,P7680,929.63,241,25% off,4
S7681,B07681,D8681,P7681,156.61,164,23% off,3.4
S7682,B07682,D8682,P7682,955.06,15,23% off,2.5
S7683,B07683,D8683,P7683,918.03,436,43% off,4.1
S7684,B07684,D8684,P7684,715.42,209,10% off,2.5
S7685,B07685,D8685,P7685,112.36,302,8% off,3.8
S7686,B07686,D8686,P7686,371.89,1,13% off,3.9
S7687,B07687,D8687,P7687,339.96,64,12% off,3.7
S7688,B07688,D8688,P7688,753.53,269,39% off,4.8
S7689,B07689,D8689,P7689,169.95,439,21% off,2.2
S7690,B07690,D8690,P7690,531.2,256,15% off,2.8
S7691,B07691,D8691,P7691,749.31,260,33% off,1.4
S7692,B07692,D8692,P7692,416.11,184,47% off,5
S7693,B07693,D8693,P7693,258.96,213,7% off,3.9
S7694,B07694,D8694,P7694,334.85,199,29% off,4.9
S7695,B07695,D8695,P7695,487.89,72,42% off,3.1
S7696,B07696,D8696,P7696,537.2,369,50% off,4.7
S7697,B07697,D8697,P7697,875.11,72,7% off,2.5
S7698,B07698,D8698,P7698,965.39,187,39% off,4.8
S7699,B07699,D8699,P7699,124.48,257,22% off,4.8
S7700,B07700,D8700,P7700,778.23,54,42% off,4.2
S7701,B07701,D8701,P7701,126.2,142,5% off,2.8
S7702,B07702,D8702,P7702,263.66,128,19% off,2.4
S7703,B07703,D8703,P7703,452.96,6,31% off,2.1
S7704,B07704,D8704,P7704,829.18,426,21% off,2.8
S7705,B07705,D8705,P7705,171.14,419,22% off,4.2
S7706,B07706,D8706,P7706,379.52,347,35% off,4.3
S7707,B07707,D8707,P7707,799.82,213,36% off,4.4
S7708,B07708,D8708,P7708,802.1,322,50% off,1.3
S7709,B07709,D8709,P7709,720.56,482,24% off,1
S7710,B07710,D8710,P7710,842.8,355,34% off,1
S7711,B07711,D8711,P7711,970.1,497,37% off,4.5
S7712,B07712,D8712,P7712,689.14,427,28% off,4.2
S7713,B07713,D8713,P7713,945.85,296,45% off,2.4
S7714,B07714,D8714,P7714,638.24,149,44% off,1.6
S7715,B07715,D8715,P7715,395.98,111,44% off,3.9
S7716,B07716,D8716,P7716,490.14,222,17% off,3.2
S7717,B07717,D8717,P7717,346.92,317,12% off,1.1
S7718,B07718,D8718,P7718,487.71,448,16% off,4.1
S7719,B07719,D8719,P7719,280.83,142,38% off,4.3
S7720,B07720,D8720,P7720,566.11,456,21% off,3.1
S7721,B07721,D8721,P7721,959.12,196,19% off,1.8
S7722,B07722,D8722,P7722,655.07,189,37% off,3.7
S7723,B07723,D8723,P7723,300.8,377,45% off,4.1
S7724,B07724,D8724,P7724,573.4,288,46% off,1.1
S7725,B07725,D8725,P7725,307.81,97,7% off,1.5
S7726,B07726,D8726,P7726,744.91,282,29% off,2.1
S7727,B07727,D8727,P7727,947.76,233,5% off,3.7
S7728,B07728,D8728,P7728,560.13,47,12% off,3.2
S7729,B07729,D8729,P7729,545.24,466,21% off,4.9
S7730,B07730,D8730,P7730,852.11,91,40% off,2.9
S7731,B07731,D8731,P7731,423.89,73,43% off,2.3
S7732,B07732,D8732,P7732,658.87,212,15% off,3.5
S7733,B07733,D8733,P7733,587.3,364,40% off,2.3
S7734,B07734,D8734,P7734,662.09,198,42% off,3.2
S7735,B07735,D8735,P7735,441.9,84,14% off,2.8
S7736,B07736,D8736,P7736,599.75,301,37% off,1.4
S7737,B07737,D8737,P7737,564.64,175,34% off,1.3
S7738,B07738,D8738,P7738,643.72,369,35% off,2.4
S7739,B07739,D8739,P7739,796.05,414,34% off,1.3
S7740,B07740,D8740,P7740,593.46,239,42% off,1
S7741,B07741,D8741,P7741,590.21,292,33% off,2.3
S7742,B07742,D8742,P7742,381.57,332,23% off,1.9
S7743,B07743,D8743,P7743,615.66,36,46% off,5
S7744,B07744,D8744,P7744,442.25,72,36% off,3.2
S7745,B07745,D8745,P7745,613.19,475,19% off,4.8
S7746,B07746,D8746,P7746,787.34,139,32% off,1.3
S7747,B07747,D8747,P7747,743.5,20,32% off,2.5
S7748,B07748,D8748,P7748,246.86,325,32% off,3.8
S7749,B07749,D8749,P7749,494.56,320,11% off,3.6
S7750,B07750,D8750,P7750,512.91,173,50% off,3.5
S7751,B07751,D8751,P7751,705.53,253,20% off,1.2
S7752,B07752,D8752,P7752,996.73,482,5% off,2.6
S7753,B07753,D8753,P7753,163.03,58,13% off,2.3
S7754,B07754,D8754,P7754,546.55,61,33% off,1.8
S7755,B07755,D8755,P7755,146.23,456,35% off,2.1
S7756,B07756,D8756,P7756,461.05,247,42% off,2.4
S7757,B07757,D8757,P7757,111.74,436,8% off,1.9
S7758,B07758,D8758,P7758,441.94,148,48% off,4.7
S7759,B07759,D8759,P7759,148.26,425,16% off,1.2
S7760,B07760,D8760,P7760,443.89,259,11% off,1.1
S7761,B07761,D8761,P7761,663.02,112,45% off,3.2
S7762,B07762,D8762,P7762,473.83,24,26% off,3.2
S7763,B07763,D8763,P7763,133.05,398,6% off,3
S7764,B07764,D8764,P7764,282.47,92,45% off,2.8
S7765,B07765,D8765,P7765,479.8,452,42% off,4.5
S7766,B07766,D8766,P7766,328.66,360,47% off,2.8
S7767,B07767,D8767,P7767,354.26,324,28% off,3.5
S7768,B07768,D8768,P7768,147,378,11% off,4.9
S7769,B07769,D8769,P7769,227.49,210,31% off,2.7
S7770,B07770,D8770,P7770,272.85,327,42% off,1.1
S7771,B07771,D8771,P7771,854.08,307,17% off,1.3
S7772,B07772,D8772,P7772,429.47,45,10% off,3.1
S7773,B07773,D8773,P7773,199.78,282,48% off,3
S7774,B07774,D8774,P7774,330.67,154,38% off,4.1
S7775,B07775,D8775,P7775,993.85,295,42% off,2.4
S7776,B07776,D8776,P7776,467.97,249,43% off,1.3
S7777,B07777,D8777,P7777,626.41,23,32% off,3.9
S7778,B07778,D8778,P7778,239.94,278,50% off,2.4
S7779,B07779,D8779,P7779,898.11,283,6% off,3.3
S7780,B07780,D8780,P7780,114.82,45,14% off,4.3
S7781,B07781,D8781,P7781,860.48,203,24% off,4.2
S7782,B07782,D8782,P7782,885.27,255,20% off,3.8
S7783,B07783,D8783,P7783,454.88,107,20% off,2.5
S7784,B07784,D8784,P7784,233.82,359,40% off,2.9
S7785,B07785,D8785,P7785,836.51,139,18% off,2.7
S7786,B07786,D8786,P7786,291.08,226,43% off,3.5
S7787,B07787,D8787,P7787,196.51,386,35% off,3.5
S7788,B07788,D8788,P7788,607.51,427,8% off,3.5
S7789,B07789,D8789,P7789,962.19,33,22% off,3
S7790,B07790,D8790,P7790,800.29,117,45% off,3.8
S7791,B07791,D8791,P7791,689.71,274,29% off,4.8
S7792,B07792,D8792,P7792,414.04,380,38% off,4.3
S7793,B07793,D8793,P7793,223.12,133,26% off,3.6
S7794,B07794,D8794,P7794,683.68,497,25% off,4.3
S7795,B07795,D8795,P7795,973.36,353,5% off,4.7
S7796,B07796,D8796,P7796,428.38,156,47% off,1.7
S7797,B07797,D8797,P7797,760.73,282,40% off,1.2
S7798,B07798,D8798,P7798,142.19,363,8% off,3.5
S7799,B07799,D8799,P7799,948.2,447,9% off,3.7
S7800,B07800,D8800,P7800,423.82,439,15% off,1.3
S7801,B07801,D8801,P7801,216.63,490,49% off,5
S7802,B07802,D8802,P7802,689.33,128,30% off,2.6
S7803,B07803,D8803,P7803,383.68,377,36% off,1.7
S7804,B07804,D8804,P7804,613.6,210,6% off,4
S7805,B07805,D8805,P7805,426.08,279,25% off,3.3
S7806,B07806,D8806,P7806,862.95,31,20% off,1.6
S7807,B07807,D8807,P7807,377.37,320,11% off,2.4
S7808,B07808,D8808,P7808,344.67,224,17% off,3.3
S7809,B07809,D8809,P7809,369.95,421,7% off,1.2
S7810,B07810,D8810,P7810,977.48,289,49% off,3.1
S7811,B07811,D8811,P7811,821.72,186,7% off,4.1
S7812,B07812,D8812,P7812,226.99,490,40% off,3.5
S7813,B07813,D8813,P7813,685.42,272,40% off,3.2
S7814,B07814,D8814,P7814,740.3,110,48% off,4.1
S7815,B07815,D8815,P7815,957.55,351,11% off,4.8
S7816,B07816,D8816,P7816,412.2,95,18% off,3.9
S7817,B07817,D8817,P7817,641.9,320,45% off,3.4
S7818,B07818,D8818,P7818,906.24,438,9% off,2.8
S7819,B07819,D8819,P7819,192.53,461,41% off,1.3
S7820,B07820,D8820,P7820,161.69,181,32% off,3.3
S7821,B07821,D8821,P7821,987.72,371,35% off,3.8
S7822,B07822,D8822,P7822,725.49,349,33% off,1.4
S7823,B07823,D8823,P7823,920.31,190,44% off,4.9
S7824,B07824,D8824,P7824,845.92,163,38% off,2.1
S7825,B07825,D8825,P7825,994.3,259,29% off,1.8
S7826,B07826,D8826,P7826,770.19,472,16% off,3.6
S7827,B07827,D8827,P7827,998.62,132,26% off,2.8
S7828,B07828,D8828,P7828,459.65,75,47% off,3
S7829,B07829,D8829,P7829,111.38,167,7% off,5
S7830,B07830,D8830,P7830,969.43,210,10% off,5
S7831,B07831,D8831,P7831,803.38,336,44% off,2.8
S7832,B07832,D8832,P7832,170.36,236,47% off,1.7
S7833,B07833,D8833,P7833,985.14,431,27% off,2.5
S7834,B07834,D8834,P7834,923.14,145,42% off,3.3
S7835,B07835,D8835,P7835,426.81,296,36% off,2.9
S7836,B07836,D8836,P7836,525.08,74,26% off,3.9
S7837,B07837,D8837,P7837,262.94,53,46% off,2.4
S7838,B07838,D8838,P7838,104.35,410,37% off,1.8
S7839,B07839,D8839,P7839,164.6,337,22% off,2.3
S7840,B07840,D8840,P7840,379.72,473,7% off,1.9
S7841,B07841,D8841,P7841,704.66,457,5% off,1.5
S7842,B07842,D8842,P7842,720.49,175,5% off,1.4
S7843,B07843,D8843,P7843,971.73,269,13% off,4
S7844,B07844,D8844,P7844,824.43,18,18% off,1.9
S7845,B07845,D8845,P7845,418.98,334,28% off,3.5
S7846,B07846,D8846,P7846,761.8,384,35% off,3.5
S7847,B07847,D8847,P7847,605.18,222,29% off,3.3
S7848,B07848,D8848,P7848,730.49,33,19% off,3.5
S7849,B07849,D8849,P7849,718.61,160,33% off,2.6
S7850,B07850,D8850,P7850,658.73,323,22% off,3.1
S7851,B07851,D8851,P7851,376.83,474,27% off,2.5
S7852,B07852,D8852,P7852,419.88,269,49% off,2.3
S7853,B07853,D8853,P7853,272.59,204,13% off,1.9
S7854,B07854,D8854,P7854,517.69,121,18% off,2.3
S7855,B07855,D8855,P7855,428.41,490,5% off,4
S7856,B07856,D8856,P7856,977.3,145,38% off,2.3
S7857,B07857,D8857,P7857,218.64,163,49% off,4.7
S7858,B07858,D8858,P7858,808.06,376,35% off,1.4
S7859,B07859,D8859,P7859,269.58,486,5% off,1.7
S7860,B07860,D8860,P7860,828.31,85,22% off,3.1
S7861,B07861,D8861,P7861,319.68,72,10% off,2
S7862,B07862,D8862,P7862,262.6,86,6% off,2.7
S7863,B07863,D8863,P7863,951.72,150,22% off,4.2
S7864,B07864,D8864,P7864,490.13,485,26% off,3.2
S7865,B07865,D8865,P7865,612.83,349,47% off,4.3
S7866,B07866,D8866,P7866,600.42,45,14% off,1.2
S7867,B07867,D8867,P7867,243.31,455,12% off,2.9
S7868,B07868,D8868,P7868,845.62,266,43% off,2.4
S7869,B07869,D8869,P7869,298.79,472,46% off,2.4
S7870,B07870,D8870,P7870,460.16,446,37% off,2
S7871,B07871,D8871,P7871,425.64,77,45% off,4.1
S7872,B07872,D8872,P7872,537.28,421,15% off,3.6
S7873,B07873,D8873,P7873,665.89,158,14% off,4
S7874,B07874,D8874,P7874,955.78,125,50% off,1.6
S7875,B07875,D8875,P7875,713.44,405,7% off,3.4
S7876,B07876,D8876,P7876,521.98,117,12% off,4.9
S7877,B07877,D8877,P7877,587.44,207,6% off,1.5
S7878,B07878,D8878,P7878,430.82,190,50% off,2.3
S7879,B07879,D8879,P7879,218.9,493,17% off,1.8
S7880,B07880,D8880,P7880,694.28,307,29% off,2.7
S7881,B07881,D8881,P7881,717.58,467,46% off,2.1
S7882,B07882,D8882,P7882,484.9,1,32% off,2
S7883,B07883,D8883,P7883,391.87,370,38% off,1.9
S7884,B07884,D8884,P7884,220.45,93,41% off,1.5
S7885,B07885,D8885,P7885,558.65,121,50% off,3.4
S7886,B07886,D8886,P7886,300.46,160,16% off,2.8
S7887,B07887,D8887,P7887,303.3,1,21% off,1.4
S7888,B07888,D8888,P7888,421.61,65,34% off,1.1
S7889,B07889,D8889,P7889,479.13,171,23% off,2
S7890,B07890,D8890,P7890,370.38,371,13% off,2.5
S7891,B07891,D8891,P7891,862.64,188,24% off,4.7
S7892,B07892,D8892,P7892,675.45,455,20% off,2.9
S7893,B07893,D8893,P7893,655.35,37,50% off,1.8
S7894,B07894,D8894,P7894,196.57,153,48% off,3.5
S7895,B07895,D8895,P7895,545.99,247,13% off,1.3
S7896,B07896,D8896,P7896,820.96,494,42% off,2.9
S7897,B07897,D8897,P7897,444.35,204,22% off,1.9
S7898,B07898,D8898,P7898,852.97,124,46% off,1.9
S7899,B07899,D8899,P7899,884.87,120,29% off,2.2
S7900,B07900,D8900,P7900,498.94,320,29% off,2.8
S7901,B07901,D8901,P7901,994.39,266,31% off,4.1
S7902,B07902,D8902,P7902,408.99,47,41% off,2.9
S7903,B07903,D8903,P7903,387.82,83,11% off,4.4
S7904,B07904,D8904,P7904,576.09,116,34% off,2.5
S7905,B07905,D8905,P7905,774.87,148,13% off,1.6
S7906,B07906,D8906,P7906,823.7,441,15% off,2.6
S7907,B07907,D8907,P7907,783.32,237,20% off,4.2
S7908,B07908,D8908,P7908,364.65,458,14% off,1.8
S7909,B07909,D8909,P7909,509.73,20,26% off,1.7
S7910,B07910,D8910,P7910,363.81,356,29% off,3.7
S7911,B07911,D8911,P7911,934.36,407,28% off,3.9
S7912,B07912,D8912,P7912,507.25,201,14% off,4.5
S7913,B07913,D8913,P7913,782.63,151,35% off,4.8
S7914,B07914,D8914,P7914,107.61,366,6% off,4
S7915,B07915,D8915,P7915,304.17,38,34% off,2.2
S7916,B07916,D8916,P7916,409.94,56,35% off,2.8
S7917,B07917,D8917,P7917,815.11,101,36% off,4.5
S7918,B07918,D8918,P7918,960.59,479,27% off,4.4
S7919,B07919,D8919,P7919,382.98,272,9% off,3.2
S7920,B07920,D8920,P7920,867.19,63,43% off,1.1
S7921,B07921,D8921,P7921,676.26,380,22% off,3.1
S7922,B07922,D8922,P7922,287.69,32,34% off,2.6
S7923,B07923,D8923,P7923,187.41,479,34% off,4.6
S7924,B07924,D8924,P7924,367.02,482,37% off,4.7
S7925,B07925,D8925,P7925,852.58,319,41% off,3
S7926,B07926,D8926,P7926,211.98,194,50% off,3.5
S7927,B07927,D8927,P7927,934.83,315,25% off,2.7
S7928,B07928,D8928,P7928,759.44,219,22% off,3.4
S7929,B07929,D8929,P7929,906.77,157,47% off,2.5
S7930,B07930,D8930,P7930,118.88,455,18% off,3.6
S7931,B07931,D8931,P7931,618.61,444,14% off,2.8
S7932,B07932,D8932,P7932,920.1,497,38% off,4.8
S7933,B07933,D8933,P7933,716.37,242,23% off,4.2
S7934,B07934,D8934,P7934,721.16,482,39% off,4.9
S7935,B07935,D8935,P7935,476.45,420,37% off,3.5
S7936,B07936,D8936,P7936,557,408,33% off,3
S7937,B07937,D8937,P7937,466.91,165,17% off,1.6
S7938,B07938,D8938,P7938,664.33,255,37% off,2.8
S7939,B07939,D8939,P7939,108.21,16,43% off,3
S7940,B07940,D8940,P7940,743.17,300,29% off,4.1
S7941,B07941,D8941,P7941,224.45,218,13% off,1.3
S7942,B07942,D8942,P7942,316.37,344,21% off,3.8
S7943,B07943,D8943,P7943,476,268,11% off,1.4
S7944,B07944,D8944,P7944,635.19,296,38% off,4.4
S7945,B07945,D8945,P7945,829.1,246,37% off,4.3
S7946,B07946,D8946,P7946,916.02,270,6% off,3.1
S7947,B07947,D8947,P7947,579.29,298,49% off,1.9
S7948,B07948,D8948,P7948,262.38,496,50% off,4.9
S7949,B07949,D8949,P7949,613.79,216,40% off,4
S7950,B07950,D8950,P7950,785.76,382,45% off,4.6
S7951,B07951,D8951,P7951,874.47,310,8% off,1.9
S7952,B07952,D8952,P7952,920.61,396,11% off,3.4
S7953,B07953,D8953,P7953,798.93,330,28% off,2.9
S7954,B07954,D8954,P7954,276.36,416,23% off,4.2
S7955,B07955,D8955,P7955,753.77,337,16% off,3.5
S7956,B07956,D8956,P7956,571.76,15,7% off,2.8
S7957,B07957,D8957,P7957,496.25,253,39% off,4.2
S7958,B07958,D8958,P7958,448.37,90,43% off,4.7
S7959,B07959,D8959,P7959,667.5,229,9% off,2.1
S7960,B07960,D8960,P7960,390.21,318,27% off,1.8
S7961,B07961,D8961,P7961,887,486,6% off,3.8
S7962,B07962,D8962,P7962,422.46,204,48% off,3.2
S7963,B07963,D8963,P7963,932.44,317,25% off,4.9
S7964,B07964,D8964,P7964,174.93,425,43% off,2.1
S7965,B07965,D8965,P7965,200.33,111,30% off,3.5
S7966,B07966,D8966,P7966,917.53,293,43% off,3.2
S7967,B07967,D8967,P7967,391.33,434,39% off,4
S7968,B07968,D8968,P7968,994.54,421,8% off,4.4
S7969,B07969,D8969,P7969,264.12,76,28% off,2.9
S7970,B07970,D8970,P7970,454.59,250,36% off,4.3
S7971,B07971,D8971,P7971,748.71,89,43% off,2.9
S7972,B07972,D8972,P7972,446.32,418,29% off,4.5
S7973,B07973,D8973,P7973,445.42,405,17% off,1.4
S7974,B07974,D8974,P7974,289.39,84,40% off,3.3
S7975,B07975,D8975,P7975,624.02,340,7% off,1.2
S7976,B07976,D8976,P7976,426.26,41,22% off,4.6
S7977,B07977,D8977,P7977,748.3,464,17% off,1.4
S7978,B07978,D8978,P7978,492.69,170,45% off,2.1
S7979,B07979,D8979,P7979,489.66,406,8% off,4.8
S7980,B07980,D8980,P7980,637.5,12,50% off,2.2
S7981,B07981,D8981,P7981,361.28,2,24% off,2
S7982,B07982,D8982,P7982,869.75,17,13% off,2.1
S7983,B07983,D8983,P7983,891.8,338,10% off,2
S7984,B07984,D8984,P7984,992.86,254,6% off,2.2
S7985,B07985,D8985,P7985,817.64,56,47% off,2.8
S7986,B07986,D8986,P7986,188.1,354,30% off,1.7
S7987,B07987,D8987,P7987,216.66,475,44% off,2
S7988,B07988,D8988,P7988,220.64,296,42% off,4.1
S7989,B07989,D8989,P7989,555.04,116,22% off,1.1
S7990,B07990,D8990,P7990,499.3,302,38% off,3.4
S7991,B07991,D8991,P7991,361.34,363,30% off,4.8
S7992,B07992,D8992,P7992,658.38,418,46% off,3.9
S7993,B07993,D8993,P7993,246.92,224,40% off,1.4
S7994,B07994,D8994,P7994,507.54,487,35% off,4.8
S7995,B07995,D8995,P7995,982.35,1,42% off,3.4
S7996,B07996,D8996,P7996,597.38,489,50% off,4.9
S7997,B07997,D8997,P7997,792.9,233,12% off,2.7
S7998,B07998,D8998,P7998,868.33,25,44% off,1.8
S7999,B07999,D8999,P7999,403.1,40,48% off,1.7
S8000,B08000,D9000,P8000,234.35,391,49% off,4.3
S8001,B08001,D9001,P8001,161.14,436,13% off,4.4
S8002,B08002,D9002,P8002,756.33,33,14% off,1.5
S8003,B08003,D9003,P8003,108.82,312,35% off,2.9
S8004,B08004,D9004,P8004,992.86,273,42% off,2.9
S8005,B08005,D9005,P8005,350.66,361,24% off,2.1
S8006,B08006,D9006,P8006,310.76,278,22% off,2.8
S8007,B08007,D9007,P8007,133.79,176,37% off,2.5
S8008,B08008,D9008,P8008,713.19,248,27% off,3.5
S8009,B08009,D9009,P8009,665.53,436,47% off,1.4
S8010,B08010,D9010,P8010,242.16,148,25% off,1.8
S8011,B08011,D9011,P8011,163.34,396,31% off,1.7
S8012,B08012,D9012,P8012,247.86,104,42% off,2.4
S8013,B08013,D9013,P8013,754.88,462,27% off,4.9
S8014,B08014,D9014,P8014,754.64,199,18% off,4.9
S8015,B08015,D9015,P8015,650.32,15,17% off,2.5
S8016,B08016,D9016,P8016,755.63,25,24% off,1.9
S8017,B08017,D9017,P8017,115.56,464,20% off,3.5
S8018,B08018,D9018,P8018,666.65,121,11% off,4.3
S8019,B08019,D9019,P8019,221.76,231,37% off,1.3
S8020,B08020,D9020,P8020,747.52,430,32% off,3
S8021,B08021,D9021,P8021,581.23,181,50% off,3.9
S8022,B08022,D9022,P8022,384.62,77,15% off,2.1
S8023,B08023,D9023,P8023,856.14,65,12% off,2.8
S8024,B08024,D9024,P8024,235.97,207,33% off,3.8
S8025,B08025,D9025,P8025,499.1,330,34% off,2.3
S8026,B08026,D9026,P8026,429.38,227,41% off,1.2
S8027,B08027,D9027,P8027,154.95,441,22% off,2.1
S8028,B08028,D9028,P8028,673.36,38,48% off,2
S8029,B08029,D9029,P8029,810.25,98,16% off,1.7
S8030,B08030,D9030,P8030,448.18,126,35% off,4.4
S8031,B08031,D9031,P8031,305.95,176,7% off,2.1
S8032,B08032,D9032,P8032,843.62,161,43% off,4.1
S8033,B08033,D9033,P8033,666.78,430,9% off,4.1
S8034,B08034,D9034,P8034,139.45,74,39% off,2.5
S8035,B08035,D9035,P8035,651.42,416,44% off,1.9
S8036,B08036,D9036,P8036,934.48,58,34% off,3.2
S8037,B08037,D9037,P8037,860.13,285,6% off,2.7
S8038,B08038,D9038,P8038,788.19,441,22% off,4.5
S8039,B08039,D9039,P8039,974.56,433,27% off,3.9
S8040,B08040,D9040,P8040,134.08,490,30% off,2.7
S8041,B08041,D9041,P8041,284.92,400,25% off,3.7
S8042,B08042,D9042,P8042,511.09,417,43% off,3.6
S8043,B08043,D9043,P8043,794.47,147,5% off,2.7
S8044,B08044,D9044,P8044,346.73,61,16% off,2
S8045,B08045,D9045,P8045,659.05,276,6% off,3.4
S8046,B08046,D9046,P8046,948.7,433,46% off,2.9
S8047,B08047,D9047,P8047,781.12,199,26% off,4
S8048,B08048,D9048,P8048,661.95,266,49% off,2.3
S8049,B08049,D9049,P8049,482.77,375,12% off,1.2
S8050,B08050,D9050,P8050,188.98,64,41% off,4.5
S8051,B08051,D9051,P8051,427.69,371,19% off,2.9
S8052,B08052,D9052,P8052,235.11,255,45% off,2.8
S8053,B08053,D9053,P8053,893.82,71,9% off,1.8
S8054,B08054,D9054,P8054,168.11,45,43% off,4.2
S8055,B08055,D9055,P8055,994.75,0,36% off,1.1
S8056,B08056,D9056,P8056,556.63,342,50% off,4.9
S8057,B08057,D9057,P8057,792.78,169,50% off,4.3
S8058,B08058,D9058,P8058,213.63,494,36% off,3.9
S8059,B08059,D9059,P8059,759.61,181,10% off,4.7
S8060,B08060,D9060,P8060,508.86,475,24% off,1.7
S8061,B08061,D9061,P8061,579.08,313,44% off,2.1
S8062,B08062,D9062,P8062,488.88,137,39% off,1.7
S8063,B08063,D9063,P8063,873.97,490,37% off,3.7
S8064,B08064,D9064,P8064,267.86,431,6% off,3.8
S8065,B08065,D9065,P8065,501.35,289,17% off,4.5
S8066,B08066,D9066,P8066,219.07,32,10% off,2.7
S8067,B08067,D9067,P8067,479.5,448,19% off,3.9
S8068,B08068,D9068,P8068,677.24,149,24% off,2.6
S8069,B08069,D9069,P8069,676.73,227,48% off,2.6
S8070,B08070,D9070,P8070,105.25,15,18% off,1.1
S8071,B08071,D9071,P8071,556.84,19,13% off,2.8
S8072,B08072,D9072,P8072,652.53,282,50% off,2.5
S8073,B08073,D9073,P8073,623.72,491,47% off,2.3
S8074,B08074,D9074,P8074,943.47,131,40% off,3.1
S8075,B08075,D9075,P8075,609.48,150,21% off,4.6
S8076,B08076,D9076,P8076,318.73,266,7% off,3
S8077,B08077,D9077,P8077,497.85,273,49% off,3.6
S8078,B08078,D9078,P8078,892.75,458,33% off,2.2
S8079,B08079,D9079,P8079,137.53,133,31% off,2.7
S8080,B08080,D9080,P8080,906.74,38,34% off,4.9
S8081,B08081,D9081,P8081,863.06,420,12% off,2.5
S8082,B08082,D9082,P8082,621.9,267,13% off,3.3
S8083,B08083,D9083,P8083,792.01,401,21% off,2
S8084,B08084,D9084,P8084,204.19,431,50% off,2.8
S8085,B08085,D9085,P8085,726.05,236,41% off,1.4
S8086,B08086,D9086,P8086,715.64,30,45% off,1.4
S8087,B08087,D9087,P8087,780.79,433,7% off,1.3
S8088,B08088,D9088,P8088,998.64,248,11% off,1.8
S8089,B08089,D9089,P8089,505.82,287,12% off,4.1
S8090,B08090,D9090,P8090,853.6,391,50% off,4.2
S8091,B08091,D9091,P8091,851.56,303,13% off,4
S8092,B08092,D9092,P8092,532.8,173,28% off,4.1
S8093,B08093,D9093,P8093,103.41,203,40% off,1.2
S8094,B08094,D9094,P8094,848.83,102,14% off,4.8
S8095,B08095,D9095,P8095,528.98,499,20% off,1.2
S8096,B08096,D9096,P8096,649.31,32,19% off,3.8
S8097,B08097,D9097,P8097,765.15,116,33% off,4.4
S8098,B08098,D9098,P8098,314.31,484,33% off,3.7
S8099,B08099,D9099,P8099,108.21,329,21% off,2.5
S8100,B08100,D9100,P8100,917.75,258,46% off,2.5
S8101,B08101,D9101,P8101,144.85,307,38% off,2.5
S8102,B08102,D9102,P8102,206.09,419,8% off,4.7
S8103,B08103,D9103,P8103,530.22,43,35% off,4.9
S8104,B08104,D9104,P8104,632.06,257,50% off,4.7
S8105,B08105,D9105,P8105,611.42,488,22% off,2.7
S8106,B08106,D9106,P8106,140.01,209,9% off,1.5
S8107,B08107,D9107,P8107,236.36,322,24% off,4
S8108,B08108,D9108,P8108,289.35,166,14% off,1.4
S8109,B08109,D9109,P8109,582.58,225,34% off,1.1
S8110,B08110,D9110,P8110,524.29,50,27% off,1.6
S8111,B08111,D9111,P8111,280.76,141,23% off,2.7
S8112,B08112,D9112,P8112,773.85,57,7% off,2.9
S8113,B08113,D9113,P8113,321.79,265,50% off,3.1
S8114,B08114,D9114,P8114,250.38,115,27% off,1.4
S8115,B08115,D9115,P8115,320.64,157,30% off,4
S8116,B08116,D9116,P8116,446.23,27,46% off,1.2
S8117,B08117,D9117,P8117,508.42,50,33% off,1
S8118,B08118,D9118,P8118,859.24,313,42% off,4.8
S8119,B08119,D9119,P8119,565.35,410,29% off,4.8
S8120,B08120,D9120,P8120,854.74,101,17% off,1
S8121,B08121,D9121,P8121,244.91,464,43% off,1.4
S8122,B08122,D9122,P8122,239.91,199,34% off,2.5
S8123,B08123,D9123,P8123,427.39,9,49% off,3.8
S8124,B08124,D9124,P8124,837.49,81,17% off,1.9
S8125,B08125,D9125,P8125,108.43,31,27% off,2.4
S8126,B08126,D9126,P8126,492.92,262,50% off,3.5
S8127,B08127,D9127,P8127,572.91,462,37% off,3.5
S8128,B08128,D9128,P8128,233.68,213,12% off,4.9
S8129,B08129,D9129,P8129,647.76,312,29% off,2.2
S8130,B08130,D9130,P8130,909.09,319,39% off,2.5
S8131,B08131,D9131,P8131,569.68,284,45% off,3.5
S8132,B08132,D9132,P8132,232.48,22,20% off,2.2
S8133,B08133,D9133,P8133,581.15,37,22% off,4.5
S8134,B08134,D9134,P8134,359.93,183,27% off,4.3
S8135,B08135,D9135,P8135,340.79,136,16% off,1.7
S8136,B08136,D9136,P8136,253.51,259,18% off,3.1
S8137,B08137,D9137,P8137,910.06,343,31% off,4.4
S8138,B08138,D9138,P8138,490.24,87,11% off,3
S8139,B08139,D9139,P8139,932.14,305,19% off,1.4
S8140,B08140,D9140,P8140,113.7,332,20% off,1.9
S8141,B08141,D9141,P8141,635.24,89,21% off,1.2
S8142,B08142,D9142,P8142,826.08,61,30% off,4.9
S8143,B08143,D9143,P8143,309.57,241,42% off,2.3
S8144,B08144,D9144,P8144,737.46,32,24% off,4.9
S8145,B08145,D9145,P8145,456.31,241,45% off,3
