Date_ID,Sales_Date,Day,Month,Quarter,Year,Weekday
D8275,15-11-2024,15,11,Q4,2024,Friday
D8276,29-04-2024,29,4,Q2,2024,Monday
D8277,13-12-2024,13,12,Q4,2024,Friday
D8278,29-08-2024,29,8,Q3,2024,Thursday
D8279,19-11-2024,19,11,Q4,2024,Tuesday
D8280,20-07-2024,20,7,Q3,2024,Saturday
D8281,24-06-2024,24,6,Q2,2024,Monday
D8282,17-12-2023,17,12,Q4,2023,Sunday
D8283,14-03-2024,14,3,Q1,2024,Thursday
D8284,01-01-2025,1,1,Q1,2025,Wednesday
D8285,29-08-2024,29,8,Q3,2024,Thursday
D8286,07-08-2024,7,8,Q3,2024,Wednesday
D8287,04-06-2024,4,6,Q2,2024,Tuesday
D8288,19-09-2024,19,9,Q3,2024,Thursday
D8289,01-07-2024,1,7,Q3,2024,Monday
D8290,01-03-2024,1,3,Q1,2024,Friday
D8291,10-10-2025,10,10,Q4,2025,Friday
D8292,11-01-2024,11,1,Q1,2024,Thursday
D8293,23-10-2025,23,10,Q4,2025,Thursday
D8294,15-01-2025,15,1,Q1,2025,Wednesday
D8295,26-03-2025,26,3,Q1,2025,Wednesday
D8296,01-08-2025,1,8,Q3,2025,Friday
D8297,03-11-2023,3,11,Q4,2023,Friday
D8298,07-06-2025,7,6,Q2,2025,Saturday
D8299,16-12-2024,16,12,Q4,2024,Monday
D8300,13-03-2025,13,3,Q1,2025,Thursday
D8301,12-06-2024,12,6,Q2,2024,Wednesday
D8302,10-02-2024,10,2,Q1,2024,Saturday
D8303,14-08-2024,14,8,Q3,2024,Wednesday
D8304,24-12-2024,24,12,Q4,2024,Tuesday
D8305,18-12-2024,18,12,Q4,2024,Wednesday
D8306,12-08-2025,12,8,Q3,2025,Tuesday
D8307,17-02-2025,17,2,Q1,2025,Monday
D8308,17-05-2025,17,5,Q2,2025,Saturday
D8309,12-05-2024,12,5,Q2,2024,Sunday
D8310,10-06-2024,10,6,Q2,2024,Monday
D8311,02-02-2024,2,2,Q1,2024,Friday
D8312,22-10-2024,22,10,Q4,2024,Tuesday
D8313,26-02-2024,26,2,Q1,2024,Monday
D8314,05-08-2025,5,8,Q3,2025,Tuesday
D8315,25-05-2024,25,5,Q2,2024,Saturday
D8316,10-04-2025,10,4,Q2,2025,Thursday
D8317,12-05-2025,12,5,Q2,2025,Monday
D8318,17-06-2025,17,6,Q2,2025,Tuesday
D8319,23-01-2024,23,1,Q1,2024,Tuesday
D8320,29-01-2025,29,1,Q1,2025,Wednesday
D8321,17-01-2025,17,1,Q1,2025,Friday
D8322,11-01-2024,11,1,Q1,2024,Thursday
D8323,17-02-2024,17,2,Q1,2024,Saturday
D8324,29-05-2024,29,5,Q2,2024,Wednesday
D8325,10-01-2024,10,1,Q1,2024,Wednesday
D8326,11-07-2024,11,7,Q3,2024,Thursday
D8327,30-09-2025,30,9,Q3,2025,Tuesday
D8328,10-12-2024,10,12,Q4,2024,Tuesday
D8329,23-06-2025,23,6,Q2,2025,Monday
D8330,23-03-2025,23,3,Q1,2025,Sunday
D8331,27-06-2025,27,6,Q2,2025,Friday
D8332,11-07-2025,11,7,Q3,2025,Friday
D8333,02-09-2025,2,9,Q3,2025,Tuesday
D8334,22-10-2024,22,10,Q4,2024,Tuesday
D8335,27-09-2025,27,9,Q3,2025,Saturday
D8336,31-07-2024,31,7,Q3,2024,Wednesday
D8337,29-08-2025,29,8,Q3,2025,Friday
D8338,15-09-2025,15,9,Q3,2025,Monday
D8339,12-05-2024,12,5,Q2,2024,Sunday
D8340,01-03-2024,1,3,Q1,2024,Friday
D8341,22-12-2023,22,12,Q4,2023,Friday
D8342,28-10-2024,28,10,Q4,2024,Monday
D8343,06-12-2023,6,12,Q4,2023,Wednesday
D8344,13-04-2025,13,4,Q2,2025,Sunday
D8345,03-10-2024,3,10,Q4,2024,Thursday
D8346,27-10-2024,27,10,Q4,2024,Sunday
D8347,13-05-2025,13,5,Q2,2025,Tuesday
D8348,23-05-2024,23,5,Q2,2024,Thursday
D8349,27-11-2023,27,11,Q4,2023,Monday
D8350,05-08-2024,5,8,Q3,2024,Monday
D8351,13-02-2024,13,2,Q1,2024,Tuesday
D8352,12-05-2024,12,5,Q2,2024,Sunday
D8353,21-06-2024,21,6,Q2,2024,Friday
D8354,14-08-2024,14,8,Q3,2024,Wednesday
D8355,26-03-2025,26,3,Q1,2025,Wednesday
D8356,03-09-2024,3,9,Q3,2024,Tuesday
D8357,09-12-2024,9,12,Q4,2024,Monday
D8358,14-02-2025,14,2,Q1,2025,Friday
D8359,18-01-2025,18,1,Q1,2025,Saturday
D8360,16-02-2024,16,2,Q1,2024,Friday
D8361,12-02-2024,12,2,Q1,2024,Monday
D8362,15-04-2025,15,4,Q2,2025,Tuesday
D8363,29-03-2025,29,3,Q1,2025,Saturday
D8364,01-09-2025,1,9,Q3,2025,Monday
D8365,08-08-2025,8,8,Q3,2025,Friday
D8366,06-09-2025,6,9,Q3,2025,Saturday
D8367,31-08-2024,31,8,Q3,2024,Saturday
D8368,03-08-2025,3,8,Q3,2025,Sunday
D8369,18-05-2025,18,5,Q2,2025,Sunday
D8370,29-08-2024,29,8,Q3,2024,Thursday
D8371,07-05-2025,7,5,Q2,2025,Wednesday
D8372,18-02-2024,18,2,Q1,2024,Sunday
D8373,02-02-2025,2,2,Q1,2025,Sunday
D8374,30-09-2024,30,9,Q3,2024,Monday
D8375,17-03-2024,17,3,Q1,2024,Sunday
D8376,09-01-2024,9,1,Q1,2024,Tuesday
D8377,11-01-2024,11,1,Q1,2024,Thursday
D8378,23-08-2025,23,8,Q3,2025,Saturday
D8379,25-03-2024,25,3,Q1,2024,Monday
D8380,20-01-2025,20,1,Q1,2025,Monday
D8381,04-03-2025,4,3,Q1,2025,Tuesday
D8382,03-01-2024,3,1,Q1,2024,Wednesday
D8383,01-12-2024,1,12,Q4,2024,Sunday
D8384,24-01-2025,24,1,Q1,2025,Friday
D8385,07-04-2024,7,4,Q2,2024,Sunday
D8386,15-07-2025,15,7,Q3,2025,Tuesday
D8387,29-08-2024,29,8,Q3,2024,Thursday
D8388,08-02-2025,8,2,Q1,2025,Saturday
D8389,29-04-2025,29,4,Q2,2025,Tuesday
D8390,14-09-2024,14,9,Q3,2024,Saturday
D8391,26-11-2024,26,11,Q4,2024,Tuesday
D8392,03-06-2024,3,6,Q2,2024,Monday
D8393,21-07-2024,21,7,Q3,2024,Sunday
D8394,20-02-2024,20,2,Q1,2024,Tuesday
D8395,04-02-2024,4,2,Q1,2024,Sunday
D8396,08-10-2025,8,10,Q4,2025,Wednesday
D8397,29-06-2024,29,6,Q2,2024,Saturday
D8398,07-12-2023,7,12,Q4,2023,Thursday
D8399,19-05-2025,19,5,Q2,2025,Monday
D8400,12-08-2024,12,8,Q3,2024,Monday
D8401,23-04-2025,23,4,Q2,2025,Wednesday
D8402,09-12-2024,9,12,Q4,2024,Monday
D8403,05-02-2025,5,2,Q1,2025,Wednesday
D8404,01-02-2024,1,2,Q1,2024,Thursday
D8405,18-09-2024,18,9,Q3,2024,Wednesday
D8406,10-04-2025,10,4,Q2,2025,Thursday
D8407,28-09-2024,28,9,Q3,2024,Saturday
D8408,20-11-2023,20,11,Q4,2023,Monday
D8409,26-04-2025,26,4,Q2,2025,Saturday
D8410,06-06-2024,6,6,Q2,2024,Thursday
D8411,27-06-2025,27,6,Q2,2025,Friday
D8412,08-07-2024,8,7,Q3,2024,Monday
D8413,08-10-2024,8,10,Q4,2024,Tuesday
D8414,24-08-2024,24,8,Q3,2024,Saturday
D8415,07-09-2025,7,9,Q3,2025,Sunday
D8416,19-06-2024,19,6,Q2,2024,Wednesday
D8417,27-12-2023,27,12,Q4,2023,Wednesday
D8418,26-08-2024,26,8,Q3,2024,Monday
D8419,20-03-2025,20,3,Q1,2025,Thursday
D8420,06-06-2025,6,6,Q2,2025,Friday
D8421,06-03-2025,6,3,Q1,2025,Thursday
D8422,09-03-2024,9,3,Q1,2024,Saturday
D8423,03-05-2024,3,5,Q2,2024,Friday
D8424,27-08-2024,27,8,Q3,2024,Tuesday
D8425,04-08-2025,4,8,Q3,2025,Monday
D8426,08-11-2024,8,11,Q4,2024,Friday
D8427,08-06-2025,8,6,Q2,2025,Sunday
D8428,17-07-2024,17,7,Q3,2024,Wednesday
D8429,01-05-2025,1,5,Q2,2025,Thursday
D8430,17-07-2024,17,7,Q3,2024,Wednesday
D8431,31-01-2025,31,1,Q1,2025,Friday
D8432,25-04-2025,25,4,Q2,2025,Friday
D8433,02-05-2025,2,5,Q2,2025,Friday
D8434,27-08-2024,27,8,Q3,2024,Tuesday
D8435,12-02-2024,12,2,Q1,2024,Monday
D8436,23-01-2025,23,1,Q1,2025,Thursday
D8437,11-12-2024,11,12,Q4,2024,Wednesday
D8438,25-02-2024,25,2,Q1,2024,Sunday
D8439,18-10-2025,18,10,Q4,2025,Saturday
D8440,23-11-2024,23,11,Q4,2024,Saturday
D8441,21-08-2025,21,8,Q3,2025,Thursday
D8442,25-10-2024,25,10,Q4,2024,Friday
D8443,08-04-2025,8,4,Q2,2025,Tuesday
D8444,13-05-2025,13,5,Q2,2025,Tuesday
D8445,20-12-2024,20,12,Q4,2024,Friday
D8446,03-08-2024,3,8,Q3,2024,Saturday
D8447,05-07-2024,5,7,Q3,2024,Friday
D8448,17-12-2024,17,12,Q4,2024,Tuesday
D8449,06-04-2024,6,4,Q2,2024,Saturday
D8450,15-05-2024,15,5,Q2,2024,Wednesday
D8451,04-08-2024,4,8,Q3,2024,Sunday
D8452,06-05-2024,6,5,Q2,2024,Monday
D8453,31-12-2023,31,12,Q4,2023,Sunday
D8454,05-12-2024,5,12,Q4,2024,Thursday
D8455,17-11-2024,17,11,Q4,2024,Sunday
D8456,20-09-2024,20,9,Q3,2024,Friday
D8457,22-10-2024,22,10,Q4,2024,Tuesday
D8458,06-11-2024,6,11,Q4,2024,Wednesday
D8459,20-09-2025,20,9,Q3,2025,Saturday
D8460,16-12-2024,16,12,Q4,2024,Monday
D8461,18-11-2024,18,11,Q4,2024,Monday
D8462,25-09-2024,25,9,Q3,2024,Wednesday
D8463,29-09-2024,29,9,Q3,2024,Sunday
D8464,30-12-2023,30,12,Q4,2023,Saturday
D8465,08-04-2024,8,4,Q2,2024,Monday
D8466,21-02-2024,21,2,Q1,2024,Wednesday
D8467,02-05-2024,2,5,Q2,2024,Thursday
D8468,16-09-2024,16,9,Q3,2024,Monday
D8469,02-01-2025,2,1,Q1,2025,Thursday
D8470,13-12-2024,13,12,Q4,2024,Friday
D8471,10-03-2025,10,3,Q1,2025,Monday
D8472,15-05-2024,15,5,Q2,2024,Wednesday
D8473,10-09-2024,10,9,Q3,2024,Tuesday
D8474,03-08-2024,3,8,Q3,2024,Saturday
D8475,01-04-2025,1,4,Q2,2025,Tuesday
D8476,12-02-2024,12,2,Q1,2024,Monday
D8477,31-07-2025,31,7,Q3,2025,Thursday
D8478,25-04-2025,25,4,Q2,2025,Friday
D8479,29-01-2025,29,1,Q1,2025,Wednesday
D8480,26-05-2024,26,5,Q2,2024,Sunday
D8481,22-03-2024,22,3,Q1,2024,Friday
D8482,12-03-2024,12,3,Q1,2024,Tuesday
D8483,09-03-2025,9,3,Q1,2025,Sunday
D8484,24-09-2024,24,9,Q3,2024,Tuesday
D8485,06-09-2024,6,9,Q3,2024,Friday
D8486,12-08-2025,12,8,Q3,2025,Tuesday
D8487,20-02-2025,20,2,Q1,2025,Thursday
D8488,24-01-2025,24,1,Q1,2025,Friday
D8489,25-07-2024,25,7,Q3,2024,Thursday
D8490,27-12-2024,27,12,Q4,2024,Friday
D8491,31-10-2024,31,10,Q4,2024,Thursday
D8492,21-07-2024,21,7,Q3,2024,Sunday
D8493,21-09-2025,21,9,Q3,2025,Sunday
D8494,14-01-2025,14,1,Q1,2025,Tuesday
D8495,17-10-2024,17,10,Q4,2024,Thursday
D8496,12-10-2025,12,10,Q4,2025,Sunday
D8497,15-06-2025,15,6,Q2,2025,Sunday
D8498,11-09-2025,11,9,Q3,2025,Thursday
D8499,24-07-2024,24,7,Q3,2024,Wednesday
D8500,02-08-2024,2,8,Q3,2024,Friday
D8501,11-05-2024,11,5,Q2,2024,Saturday
D8502,03-01-2025,3,1,Q1,2025,Friday
D8503,10-06-2024,10,6,Q2,2024,Monday
D8504,19-10-2025,19,10,Q4,2025,Sunday
D8505,02-06-2025,2,6,Q2,2025,Monday
D8506,01-07-2024,1,7,Q3,2024,Monday
D8507,07-04-2025,7,4,Q2,2025,Monday
D8508,26-08-2024,26,8,Q3,2024,Monday
D8509,17-01-2024,17,1,Q1,2024,Wednesday
D8510,18-08-2025,18,8,Q3,2025,Monday
D8511,15-12-2023,15,12,Q4,2023,Friday
D8512,28-09-2024,28,9,Q3,2024,Saturday
D8513,25-03-2025,25,3,Q1,2025,Tuesday
D8514,29-04-2024,29,4,Q2,2024,Monday
D8515,19-02-2024,19,2,Q1,2024,Monday
D8516,08-03-2024,8,3,Q1,2024,Friday
D8517,14-07-2024,14,7,Q3,2024,Sunday
D8518,30-06-2024,30,6,Q2,2024,Sunday
D8519,09-11-2023,9,11,Q4,2023,Thursday
D8520,28-03-2025,28,3,Q1,2025,Friday
D8521,04-06-2025,4,6,Q2,2025,Wednesday
D8522,06-02-2025,6,2,Q1,2025,Thursday
D8523,17-10-2025,17,10,Q4,2025,Friday
D8524,23-12-2023,23,12,Q4,2023,Saturday
D8525,21-06-2025,21,6,Q2,2025,Saturday
D8526,25-06-2025,25,6,Q2,2025,Wednesday
D8527,25-05-2025,25,5,Q2,2025,Sunday
D8528,19-12-2024,19,12,Q4,2024,Thursday
D8529,19-05-2024,19,5,Q2,2024,Sunday
D8530,09-10-2025,9,10,Q4,2025,Thursday
D8531,17-06-2025,17,6,Q2,2025,Tuesday
D8532,31-10-2023,31,10,Q4,2023,Tuesday
D8533,15-02-2024,15,2,Q1,2024,Thursday
D8534,29-11-2023,29,11,Q4,2023,Wednesday
D8535,11-02-2024,11,2,Q1,2024,Sunday
D8536,24-08-2025,24,8,Q3,2025,Sunday
D8537,10-09-2024,10,9,Q3,2024,Tuesday
D8538,08-08-2025,8,8,Q3,2025,Friday
D8539,16-11-2024,16,11,Q4,2024,Saturday
D8540,22-05-2024,22,5,Q2,2024,Wednesday
D8541,22-07-2024,22,7,Q3,2024,Monday
D8542,02-11-2024,2,11,Q4,2024,Saturday
D8543,30-05-2025,30,5,Q2,2025,Friday
D8544,29-10-2023,29,10,Q4,2023,Sunday
D8545,15-04-2025,15,4,Q2,2025,Tuesday
D8546,29-10-2024,29,10,Q4,2024,Tuesday
D8547,15-12-2024,15,12,Q4,2024,Sunday
D8548,27-05-2025,27,5,Q2,2025,Tuesday
D8549,02-03-2025,2,3,Q1,2025,Sunday
D8550,18-08-2024,18,8,Q3,2024,Sunday
D8551,02-08-2024,2,8,Q3,2024,Friday
D8552,21-11-2024,21,11,Q4,2024,Thursday
D8553,05-04-2025,5,4,Q2,2025,Saturday
D8554,17-07-2025,17,7,Q3,2025,Thursday
D8555,20-09-2024,20,9,Q3,2024,Friday
D8556,31-01-2025,31,1,Q1,2025,Friday
D8557,21-08-2025,21,8,Q3,2025,Thursday
D8558,15-01-2025,15,1,Q1,2025,Wednesday
D8559,10-01-2024,10,1,Q1,2024,Wednesday
D8560,11-08-2024,11,8,Q3,2024,Sunday
D8561,16-01-2024,16,1,Q1,2024,Tuesday
D8562,26-02-2025,26,2,Q1,2025,Wednesday
D8563,01-02-2024,1,2,Q1,2024,Thursday
D8564,25-06-2024,25,6,Q2,2024,Tuesday
D8565,01-02-2024,1,2,Q1,2024,Thursday
D8566,07-01-2025,7,1,Q1,2025,Tuesday
D8567,18-11-2023,18,11,Q4,2023,Saturday
D8568,05-03-2025,5,3,Q1,2025,Wednesday
D8569,18-08-2025,18,8,Q3,2025,Monday
D8570,31-08-2024,31,8,Q3,2024,Saturday
D8571,25-05-2024,25,5,Q2,2024,Saturday
D8572,17-05-2024,17,5,Q2,2024,Friday
D8573,28-03-2024,28,3,Q1,2024,Thursday
D8574,06-02-2024,6,2,Q1,2024,Tuesday
D8575,04-01-2025,4,1,Q1,2025,Saturday
D8576,24-02-2025,24,2,Q1,2025,Monday
D8577,14-01-2024,14,1,Q1,2024,Sunday
D8578,06-12-2023,6,12,Q4,2023,Wednesday
D8579,15-10-2024,15,10,Q4,2024,Tuesday
D8580,26-10-2024,26,10,Q4,2024,Saturday
D8581,04-02-2024,4,2,Q1,2024,Sunday
D8582,29-01-2024,29,1,Q1,2024,Monday
D8583,26-06-2024,26,6,Q2,2024,Wednesday
D8584,12-11-2023,12,11,Q4,2023,Sunday
D8585,26-12-2023,26,12,Q4,2023,Tuesday
D8586,05-07-2024,5,7,Q3,2024,Friday
D8587,12-04-2024,12,4,Q2,2024,Friday
D8588,07-06-2024,7,6,Q2,2024,Friday
D8589,06-06-2025,6,6,Q2,2025,Friday
D8590,11-11-2023,11,11,Q4,2023,Saturday
D8591,08-11-2023,8,11,Q4,2023,Wednesday
D8592,20-10-2024,20,10,Q4,2024,Sunday
D8593,29-09-2025,29,9,Q3,2025,Monday
D8594,18-05-2024,18,5,Q2,2024,Saturday
D8595,18-06-2025,18,6,Q2,2025,Wednesday
D8596,31-03-2025,31,3,Q1,2025,Monday
D8597,18-10-2024,18,10,Q4,2024,Friday
D8598,06-07-2025,6,7,Q3,2025,Sunday
D8599,13-02-2024,13,2,Q1,2024,Tuesday
D8600,24-11-2023,24,11,Q4,2023,Friday
D8601,07-06-2025,7,6,Q2,2025,Saturday
D8602,31-07-2024,31,7,Q3,2024,Wednesday
D8603,28-09-2024,28,9,Q3,2024,Saturday
D8604,18-07-2025,18,7,Q3,2025,Friday
D8605,03-11-2024,3,11,Q4,2024,Sunday
D8606,17-04-2025,17,4,Q2,2025,Thursday
D8607,10-09-2025,10,9,Q3,2025,Wednesday
D8608,27-05-2024,27,5,Q2,2024,Monday
D8609,07-04-2024,7,4,Q2,2024,Sunday
D8610,05-05-2024,5,5,Q2,2024,Sunday
D8611,25-11-2023,25,11,Q4,2023,Saturday
D8612,24-11-2024,24,11,Q4,2024,Sunday
D8613,17-01-2025,17,1,Q1,2025,Friday
D8614,19-09-2024,19,9,Q3,2024,Thursday
D8615,17-06-2024,17,6,Q2,2024,Monday
D8616,01-08-2024,1,8,Q3,2024,Thursday
D8617,04-03-2025,4,3,Q1,2025,Tuesday
D8618,30-09-2025,30,9,Q3,2025,Tuesday
D8619,27-04-2025,27,4,Q2,2025,Sunday
D8620,26-02-2025,26,2,Q1,2025,Wednesday
D8621,09-11-2023,9,11,Q4,2023,Thursday
D8622,17-11-2024,17,11,Q4,2024,Sunday
D8623,16-08-2024,16,8,Q3,2024,Friday
D8624,17-05-2024,17,5,Q2,2024,Friday
D8625,05-05-2025,5,5,Q2,2025,Monday
D8626,14-11-2024,14,11,Q4,2024,Thursday
D8627,09-10-2025,9,10,Q4,2025,Thursday
D8628,19-06-2025,19,6,Q2,2025,Thursday
D8629,04-12-2023,4,12,Q4,2023,Monday
D8630,07-10-2024,7,10,Q4,2024,Monday
D8631,21-11-2023,21,11,Q4,2023,Tuesday
D8632,01-05-2025,1,5,Q2,2025,Thursday
D8633,12-08-2025,12,8,Q3,2025,Tuesday
D8634,16-03-2025,16,3,Q1,2025,Sunday
D8635,09-10-2024,9,10,Q4,2024,Wednesday
D8636,02-05-2024,2,5,Q2,2024,Thursday
D8637,04-10-2025,4,10,Q4,2025,Saturday
D8638,07-12-2023,7,12,Q4,2023,Thursday
D8639,24-09-2025,24,9,Q3,2025,Wednesday
D8640,08-08-2024,8,8,Q3,2024,Thursday
D8641,29-11-2024,29,11,Q4,2024,Friday
D8642,13-05-2025,13,5,Q2,2025,Tuesday
D8643,26-12-2023,26,12,Q4,2023,Tuesday
D8644,21-01-2024,21,1,Q1,2024,Sunday
D8645,13-04-2024,13,4,Q2,2024,Saturday
D8646,12-03-2024,12,3,Q1,2024,Tuesday
D8647,04-05-2025,4,5,Q2,2025,Sunday
D8648,24-10-2025,24,10,Q4,2025,Friday
D8649,16-06-2025,16,6,Q2,2025,Monday
D8650,20-08-2024,20,8,Q3,2024,Tuesday
D8651,11-05-2024,11,5,Q2,2024,Saturday
D8652,24-02-2025,24,2,Q1,2025,Monday
D8653,26-06-2024,26,6,Q2,2024,Wednesday
D8654,29-09-2024,29,9,Q3,2024,Sunday
D8655,22-01-2025,22,1,Q1,2025,Wednesday
D8656,05-01-2024,5,1,Q1,2024,Friday
D8657,06-11-2024,6,11,Q4,2024,Wednesday
D8658,06-02-2024,6,2,Q1,2024,Tuesday
D8659,19-10-2025,19,10,Q4,2025,Sunday
D8660,20-12-2024,20,12,Q4,2024,Friday
D8661,04-08-2024,4,8,Q3,2024,Sunday
D8662,18-07-2025,18,7,Q3,2025,Friday
D8663,27-08-2025,27,8,Q3,2025,Wednesday
D8664,25-12-2024,25,12,Q4,2024,Wednesday
D8665,23-10-2025,23,10,Q4,2025,Thursday
D8666,17-03-2024,17,3,Q1,2024,Sunday
D8667,11-07-2025,11,7,Q3,2025,Friday
D8668,24-02-2025,24,2,Q1,2025,Monday
D8669,30-01-2024,30,1,Q1,2024,Tuesday
D8670,27-10-2023,27,10,Q4,2023,Friday
D8671,10-10-2025,10,10,Q4,2025,Friday
D8672,21-03-2024,21,3,Q1,2024,Thursday
D8673,15-04-2024,15,4,Q2,2024,Monday
D8674,15-04-2024,15,4,Q2,2024,Monday
D8675,24-11-2023,24,11,Q4,2023,Friday
D8676,01-02-2024,1,2,Q1,2024,Thursday
D8677,09-02-2025,9,2,Q1,2025,Sunday
D8678,27-12-2023,27,12,Q4,2023,Wednesday
D8679,13-04-2025,13,4,Q2,2025,Sunday
D8680,25-12-2024,25,12,Q4,2024,Wednesday
D8681,18-02-2024,18,2,Q1,2024,Sunday
D8682,17-07-2024,17,7,Q3,2024,Wednesday
D8683,22-06-2025,22,6,Q2,2025,Sunday
D8684,30-10-2024,30,10,Q4,2024,Wednesday
D8685,27-04-2024,27,4,Q2,2024,Saturday
D8686,17-11-2024,17,11,Q4,2024,Sunday
D8687,19-02-2025,19,2,Q1,2025,Wednesday
D8688,31-01-2024,31,1,Q1,2024,Wednesday
D8689,20-03-2024,20,3,Q1,2024,Wednesday
D8690,01-06-2025,1,6,Q2,2025,Sunday
D8691,28-11-2024,28,11,Q4,2024,Thursday
D8692,26-12-2024,26,12,Q4,2024,Thursday
D8693,18-10-2024,18,10,Q4,2024,Friday
D8694,12-09-2024,12,9,Q3,2024,Thursday
D8695,16-10-2025,16,10,Q4,2025,Thursday
D8696,26-11-2023,26,11,Q4,2023,Sunday
D8697,23-04-2024,23,4,Q2,2024,Tuesday
D8698,08-01-2024,8,1,Q1,2024,Monday
D8699,13-11-2023,13,11,Q4,2023,Monday
D8700,01-04-2025,1,4,Q2,2025,Tuesday
D8701,05-07-2024,5,7,Q3,2024,Friday
D8702,14-07-2024,14,7,Q3,2024,Sunday
D8703,17-09-2025,17,9,Q3,2025,Wednesday
D8704,09-05-2025,9,5,Q2,2025,Friday
D8705,29-10-2024,29,10,Q4,2024,Tuesday
D8706,31-05-2025,31,5,Q2,2025,Saturday
D8707,26-11-2023,26,11,Q4,2023,Sunday
D8708,08-02-2024,8,2,Q1,2024,Thursday
D8709,17-10-2024,17,10,Q4,2024,Thursday
D8710,18-08-2025,18,8,Q3,2025,Monday
D8711,10-02-2025,10,2,Q1,2025,Monday
D8712,26-04-2025,26,4,Q2,2025,Saturday
D8713,12-09-2025,12,9,Q3,2025,Friday
D8714,09-05-2025,9,5,Q2,2025,Friday
D8715,31-12-2024,31,12,Q4,2024,Tuesday
D8716,10-11-2023,10,11,Q4,2023,Friday
D8717,12-02-2025,12,2,Q1,2025,Wednesday
D8718,22-10-2025,22,10,Q4,2025,Wednesday
D8719,29-10-2023,29,10,Q4,2023,Sunday
D8720,09-01-2025,9,1,Q1,2025,Thursday
D8721,10-11-2023,10,11,Q4,2023,Friday
D8722,03-11-2024,3,11,Q4,2024,Sunday
D8723,01-04-2025,1,4,Q2,2025,Tuesday
D8724,07-09-2024,7,9,Q3,2024,Saturday
D8725,31-12-2024,31,12,Q4,2024,Tuesday
D8726,27-02-2024,27,2,Q1,2024,Tuesday
D8727,16-02-2025,16,2,Q1,2025,Sunday
D8728,07-06-2025,7,6,Q2,2025,Saturday
D8729,30-09-2024,30,9,Q3,2024,Monday
D8730,23-01-2025,23,1,Q1,2025,Thursday
D8731,06-02-2025,6,2,Q1,2025,Thursday
D8732,21-03-2025,21,3,Q1,2025,Friday
D8733,26-02-2024,26,2,Q1,2024,Monday
D8734,16-05-2025,16,5,Q2,2025,Friday
D8735,05-08-2025,5,8,Q3,2025,Tuesday
D8736,26-03-2024,26,3,Q1,2024,Tuesday
D8737,21-05-2024,21,5,Q2,2024,Tuesday
D8738,26-05-2024,26,5,Q2,2024,Sunday
D8739,15-04-2025,15,4,Q2,2025,Tuesday
D8740,02-06-2025,2,6,Q2,2025,Monday
D8741,29-05-2025,29,5,Q2,2025,Thursday
D8742,18-07-2025,18,7,Q3,2025,Friday
D8743,12-08-2025,12,8,Q3,2025,Tuesday
D8744,04-07-2024,4,7,Q3,2024,Thursday
D8745,30-01-2024,30,1,Q1,2024,Tuesday
D8746,15-12-2023,15,12,Q4,2023,Friday
D8747,13-03-2024,13,3,Q1,2024,Wednesday
D8748,21-12-2023,21,12,Q4,2023,Thursday
D8749,21-12-2023,21,12,Q4,2023,Thursday
D8750,16-08-2025,16,8,Q3,2025,Saturday
D8751,08-12-2023,8,12,Q4,2023,Friday
D8752,26-04-2024,26,4,Q2,2024,Friday
D8753,29-05-2024,29,5,Q2,2024,Wednesday
D8754,10-02-2025,10,2,Q1,2025,Monday
D8755,08-09-2025,8,9,Q3,2025,Monday
D8756,19-02-2024,19,2,Q1,2024,Monday
D8757,30-07-2025,30,7,Q3,2025,Wednesday
D8758,13-08-2024,13,8,Q3,2024,Tuesday
D8759,18-06-2024,18,6,Q2,2024,Tuesday
D8760,21-03-2025,21,3,Q1,2025,Friday
D8761,31-05-2025,31,5,Q2,2025,Saturday
D8762,16-08-2025,16,8,Q3,2025,Saturday
D8763,28-07-2025,28,7,Q3,2025,Monday
D8764,11-02-2024,11,2,Q1,2024,Sunday
D8765,21-02-2025,21,2,Q1,2025,Friday
D8766,24-03-2025,24,3,Q1,2025,Monday
D8767,04-06-2024,4,6,Q2,2024,Tuesday
D8768,22-02-2024,22,2,Q1,2024,Thursday
D8769,26-07-2024,26,7,Q3,2024,Friday
D8770,14-08-2024,14,8,Q3,2024,Wednesday
D8771,14-02-2024,14,2,Q1,2024,Wednesday
D8772,24-04-2025,24,4,Q2,2025,Thursday
D8773,12-06-2024,12,6,Q2,2024,Wednesday
D8774,22-04-2025,22,4,Q2,2025,Tuesday
D8775,26-02-2025,26,2,Q1,2025,Wednesday
D8776,11-09-2025,11,9,Q3,2025,Thursday
D8777,28-04-2024,28,4,Q2,2024,Sunday
D8778,10-11-2023,10,11,Q4,2023,Friday
D8779,27-08-2025,27,8,Q3,2025,Wednesday
D8780,15-12-2023,15,12,Q4,2023,Friday
D8781,22-02-2025,22,2,Q1,2025,Saturday
D8782,22-06-2024,22,6,Q2,2024,Saturday
D8783,01-11-2023,1,11,Q4,2023,Wednesday
D8784,28-03-2025,28,3,Q1,2025,Friday
D8785,16-10-2024,16,10,Q4,2024,Wednesday
D8786,08-10-2025,8,10,Q4,2025,Wednesday
D8787,16-04-2025,16,4,Q2,2025,Wednesday
D8788,13-06-2024,13,6,Q2,2024,Thursday
D8789,27-05-2025,27,5,Q2,2025,Tuesday
D8790,03-07-2024,3,7,Q3,2024,Wednesday
D8791,05-04-2025,5,4,Q2,2025,Saturday
